Date,Open,High,Low,Close,Adj Close,Volume
2013-01-01,71.76200103759766,71.78500366210938,71.552001953125,71.58000183105469,71.58000183105469,0
2013-01-02,71.5780029296875,73.12000274658203,71.5199966430664,71.58499908447266,71.58499908447266,0
2013-01-03,72.68499755859375,72.79499816894531,72.20600128173828,72.71700286865234,72.71700286865234,0
2013-01-04,72.44999694824219,72.9000015258789,72.13200378417969,72.4800033569336,72.4800033569336,0
2013-01-07,73.31500244140625,73.54000091552734,72.6500015258789,73.31999969482422,73.31999969482422,0
2013-01-08,73.05999755859375,73.35900115966797,72.55999755859375,73.05999755859375,73.05999755859375,0
2013-01-09,72.77999877929688,73.83100128173828,72.75,72.73400115966797,72.73400115966797,0
2013-01-10,73.91000366210938,74.55500030517578,73.73699951171875,73.91999816894531,73.91999816894531,0
2013-01-11,75.3499984741211,75.3499984741211,74.47599792480469,75.30999755859375,75.30999755859375,0
2013-01-14,74.8740005493164,75.33999633789062,74.78399658203125,74.91500091552734,74.91500091552734,0
2013-01-15,75.32099914550781,75.44999694824219,74.16999816894531,75.30999755859375,75.30999755859375,0
2013-01-16,74.72000122070312,74.72000122070312,73.48300170898438,74.65699768066406,74.65699768066406,0
2013-01-17,74.44999694824219,75.20999908447266,73.91500091552734,74.42900085449219,74.42900085449219,0
2013-01-18,75.16500091552734,75.36000061035156,74.83699798583984,75.13800048828125,75.13800048828125,0
2013-01-21,75.37999725341797,75.37999725341797,74.66000366210938,75.38099670410156,75.38099670410156,0
2013-01-22,74.89199829101562,75.56700134277344,74.37999725341797,74.85199737548828,74.85199737548828,0
2013-01-23,74.44999694824219,74.79199981689453,74.02300262451172,74.46499633789062,74.46499633789062,0
2013-01-24,74.62999725341797,75.48500061035156,74.37999725341797,74.63700103759766,74.63700103759766,0
2013-01-25,75.70999908447266,76.3550033569336,75.54000091552734,75.72200012207031,75.72200012207031,0
2013-01-28,76.16999816894531,76.18000030517578,75.04900360107422,76.18299865722656,76.18299865722656,0
2013-01-29,75.39399719238281,76.06900024414062,75.39399719238281,75.40599822998047,75.40599822998047,0
2013-01-30,76.05999755859375,76.26000213623047,75.4800033569336,76.05500030517578,76.05500030517578,0
2013-01-31,76.05000305175781,76.66999816894531,75.74700164794922,76.08000183105469,76.08000183105469,0
2013-02-01,76.97000122070312,78.08899688720703,76.93599700927734,77.0,77.0,0
2013-02-04,78.4739990234375,78.76699829101562,78.18900299072266,78.44999694824219,78.44999694824219,0
2013-02-05,77.677001953125,78.76499938964844,77.58599853515625,77.65299987792969,77.65299987792969,0
